,id,cmt,giá,dịch_vụ,ship,hiệu_năng,chính_hãng,cấu_hình,phụ_kiện,other,mẫu_mã
2799,15952,"điện_thoại giá rẻ gọi tốt , pin , sóng_khỏe . tham_khảo",1,0,0,1,0,1,0,0,0
2800,15951,"điện_thoại đẹp , mua bố bố , giá rẻ săn sale 2tr6",1,0,0,0,0,0,0,0,1
2801,15950,ko đúng màu nắp bung,0,0,-1,0,0,-1,0,0,0
2802,15949,máy mất áp giá_vậy không đòi_hỏi áp ổn tầm giá m. n yên_tâm mua shop,0,0,0,0,0,0,0,1,0
2803,15948,dt mua bố ổn . cảm_ứng hơi rít chậm . hy_vọng,0,0,0,0,0,-1,0,0,0
2804,15947,"giao hàng , đóng_gói cẩn_thận . hài_lòng . thank_shop",0,0,1,0,0,0,0,0,0
2805,15946,"mua 5 điện_thoại nokia hỏng 1 cục pin , shop nhiệt_tình gửi bù , shop shop shop đỉnh lỗi liên_hệ zalo shop",0,1,0,0,0,0,0,0,0
2806,15945,"máy_đẹp , tốt , giá rẻ , nhân_viên giao hàng thân_thiện",1,0,1,0,0,0,0,0,1
2807,15944,"máy đẹp , ngon nghẻ không lỗi_lầm , đóng_gói cẩn_thận , shop nhiệt_tình",0,1,1,0,0,0,0,0,1
2808,15943,lừa_đảo gửi sảm phẩm lỗi,0,-1,0,0,0,0,0,0,0
2810,15941,"shop giao hàng chuẩn , máy đẹp , hoàn_thiện chi_tiết , cấu_hình mạnh_mẽ , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , shop uy_tín nhiệt_tình khách_hàng , chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,0,0,0,1,0,0,1
2811,15940,shop tư_vấn nhiệt_tình giao đủ hàng sản_phẩm_chất_lượng tốt loa to nghe không rè,0,1,0,0,0,1,0,0,0
2812,15939,"sản_phẩm hãng , máy đẹp , chất_lượng , ứng_dụng êm , game , lướt web , phim online chạy mượt , quay_phim chụp hình pin trâu , vừa_ý , shop giao hàng đúng như quảng_cáo , ủng_hộ shop đon hàng",0,0,0,1,1,1,0,0,1
2813,15938,máy đẹp không zin . pin mau,0,0,0,0,-1,-1,0,0,1
2814,15937,"chuẩn , shop giao hàng , sản_phẩm đẹp , chất_lượng đúng như quảng_cáo , chuẩn , nhân_viên hàng nhiệt_tình , tận_tâm khách_hàng , shop uy_tín , giới_thiệu shop bạn_bè người_thân , vừa_ý an_tâm sản_phẩm shop ,",0,1,1,0,0,0,0,0,1
2815,15936,"máy đẹp rẻ , shop ful phụ_kiện chúc shop buôn_bán đắt hàng",1,0,0,0,0,0,1,0,1
2816,15935,"máy 3 shop , chất_lượng máy tốt lắm , pin bọng ổn , máy đẹp , ứng_dụng hoạt_động tốt , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , shop làm_ăn uy_tín , nhiệt_tình chăm_sóc khách_hàng , chế_độ hậu_mãi rõ_ràng , shop 5 , ok ,",0,1,0,0,0,1,0,0,1
2817,15934,hàng đẹp . săn sale vô đối . ngon . chi oke shop . shop nhiệt_tình,0,1,0,0,0,0,0,0,1
2818,15933,hàng oke lỗi pin ảo nha,0,0,0,0,0,-1,0,0,0
2819,15932,máy vết xước sâu . đúng tiền,0,0,0,0,0,0,0,0,-1
2820,15931,"như hình đúng sản_phẩm , pin cải_thiện tốt . sản_phẩm cũ tốt",0,0,0,0,0,-1,0,0,-1
2821,15930,máy oke lắm shop = ),0,0,0,0,0,0,0,1,0
2823,15928,"máy đẹp , ứng_dụng hoạt_động tốt , màn_hình , màu_sắc_đẹp , chất_lượng như shop quảng_cáo , máy cầm chảnh , chụp hình sướng không chê , vừa_ý , shop phục_vụ tốt , giao hàng đúng hẹn , chế_độ bảo_hành 5",0,1,1,1,0,1,0,0,1
2824,15927,"đúng như shop quảng_bá , sản_phẩm đẹp , chất_lượng không chê , hoàn_thiện , shop uy_tín giao hàng đúng hẹn sản_phẩm đúng hàng hãng , hài_lòng vừa_ý , an_tâm sản_phẩm shop shopee , shop 5",0,1,1,0,1,0,0,0,1
2825,15926,giá_như điện_thoại ok 👌 ủng_hộ,0,0,0,0,0,0,0,1,0
2826,15925,"giao hàng , hạt bụi camera , may không ảnh_hưởng , shop nhiệt_tình lịch_sự",0,1,1,0,0,-1,0,0,0
2827,15924,nguyên_hộp,0,0,0,0,0,0,0,1,0
2828,15923,sài 2 cảm_nhận ok ! đợi shop hổ trợ up rom ! tiếng việt mua 1 liền !,0,0,0,0,0,0,0,1,0
2829,15922,hàng đẹp chất tốt,0,0,0,0,0,0,0,1,0
2830,15921,đồng_tiền,0,0,0,0,0,0,0,1,0
2831,15920,mua điện_thoại nhắn mấy chục làm_phiền bực_mình,0,-1,0,0,0,0,0,0,0
2832,15919,"chuẩn nha anh_em , hàng đúng chức_năng cơ_bản ổn_định , màn_hình siêu nét , cảm_ứng nhạy lướt êm_ru , chất_lượng đỉnh , hài_lòng lắm , shop hàng tâm , chế_độ bảo_hành rõ_ràng , shop cảm_giác an_tâm sản_phẩm , giới_thiệu bạn_bè ủng_hộ",0,1,0,1,1,1,0,0,0
2833,15918,"trước_mắt ok , theo_dõi hoạt_động .",0,0,0,0,0,0,0,1,0
2834,15917,máy đẹp . pin tốt . cấu_hình tư_vấn cài dặt nhiệt_tình,0,1,0,0,0,1,0,0,1
2835,15916,không nhập itunes,0,0,0,0,0,0,0,1,0
2836,15915,shop cẩn_thận khâu giao hàng . hàng oke,0,0,1,0,0,0,0,0,0
2837,15914,"mua mười một triệu rưỡi , giao hàng siêu , htrc hôm giao , đóng_gói cẩn_thận , nguyên niêm_phong",1,0,1,0,1,0,0,0,0
2838,15913,"đặt_hàng 3h chiều 5h chiều , siêu . đóng_gói cẩn_thận , hàng đẹp sáng_loáng , cửa_hàng màu xám a bos đổi màu vàng không tiền , thử mượt_mà chưa lỗi . ủng_hộ shop lâu_dài 👍",0,0,1,1,0,0,0,0,1
2839,15912,"shop giao hàng đúng hẹn , máy đẹp , cấu_hình mạnh_mẽ , màu_sắc rực_rỡ , hoàn_thiện , hài_lòng sản_phẩm đúng như shop quảng_bá , chất_lượng sản_phẩm phong_cách phục_vụ shop 5",0,1,1,0,0,1,0,0,1
2840,15911,"sản_phẩm nguyên seal , shop tư_vấn nhiệt_tình 👍 👍 👍 😀",0,1,0,0,1,0,0,0,0
2841,15910,"shop uy_tín giao hàng đúng hẹn , test máy xong ứng_dụng chạy êm mượt , màn_hình cảm_ứng nhạy , hình_ảnh sắt nét , chất_lượng đúng như shop quảng_cáo , vừa_lòng ung , giới_thiệu bạn_bè người_thân ủng_hộ shop shop buon mai đắt . 5",0,0,1,1,0,1,0,0,0
2842,15909,"máy đẹp chất_lượng tốt , giá_cả hợp_lý shop phục_vụ tốt nhiệt_tình , chế_độ bảo_hành rõ_ràng , hài_lòng lắm , 5",1,1,0,0,0,0,0,0,1
2843,15908,máy cấn góc đẹp chất_lượng test thử,0,0,0,0,0,0,0,0,-1
2844,15907,"máy ngon đợi up rom tiếng việt . hàng vãi đạn , shop chăm_sóc nhiệt_tình 5 * đơn hàng chất_lượng .",0,1,1,0,0,0,0,0,0
2845,15906,"máy to , đẹp . giá_cả hợp_lý . ủng_hộ shop .",1,0,0,0,0,0,0,0,1
2846,15905,ổn không hàng công_ty,0,0,0,0,-1,0,0,0,0
2847,15904,"máy , hài_lòng .",0,0,0,0,0,0,0,1,0
2848,15903,"máy_đẹp , pin 100 % thanks shop",0,0,0,0,0,1,0,0,1
2849,15902,máy ổn loa rè,0,0,0,0,0,-1,0,0,0
2850,15901,gán sim nghe gọi oke loa to rõ_ràng hàng rẻ m mua giảm_giá 169k loại 2 sim giao đúng màu . vận_chuyển 4 - 5 hàng ! sạc kèm,1,0,1,0,0,1,1,0,0
2852,15899,máy 100 % kèm phiếu bảo_hành . tiền_mặt mua . rẻ thế_giới di_động . ủng_hộ shop 👍 .,1,1,0,0,0,0,0,0,1
2853,15898,". hình_thức đẹp , chất_lượng . gói hàng cẩn_thận , giao hàng oke",0,0,1,0,0,0,0,0,1
2854,15897,giao sai màu . xám giao xanh,0,-1,0,0,0,0,0,0,0
2855,15896,"hàng ngon , shop phục_vụ tốt chu_đáo bao da đẹp .",0,1,0,0,0,0,1,0,0
2856,15895,hàng chất_lượng hài_lòng,0,0,0,0,0,0,0,1,0
2857,15894,"hài_lòng sản_phẩm shop , máy đẹp , hoạt_động ổn_định , cấu_hình mạnh , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ như mong_đợi , shop giao hàng đúng hẹn , chất_lượng đúng như quảng_bá , đồng_tiền , shop",0,0,1,0,0,1,0,0,1
2858,15893,"đt như , đúng hãng . yên_tâm mua mallb shopee . shop . kèm ốp dẻo bảo_vệ thân máy tốt . dịch_vụ tốt !",0,1,0,0,1,0,1,0,1
2859,15892,sản_phẩm xước vỏ trái chân sạc xước tương_đối hình_thức tầm 93 - 95 % pin chai sóng_sánh yếu bật 4g ết pin cực nhanh1 . ván tốc chiến mất 12 - 17 % ổn không để_ý hạn đổi tạm shop lưu lý . tg giao chậm,0,0,-1,0,0,-1,0,0,-1
2860,15891,xai tot dang dong tien,0,0,0,0,0,0,0,1,0
2861,15890,máy oke chả : v cấu_hình khoẻ pin ổn max setting game,0,0,0,0,0,1,0,0,0
2862,15889,"đồng_tiền bát gạo , sản_phẩm chuẩn , cấu_hình mạnh_mẽ , ứng_dụng hoạt_động ổn_định , màn_hình cảm_ứng lướt êm , màu đẹp , màu_sắc rực_rỡ , pin trâu_bò , hoàn_thiện , shop uy_tín hàng hãng giao hàng đúng hẹn , hài_lòng vừa_ý ,",0,1,1,1,1,1,0,0,0
2863,15888,sản_phẩm đẹp chán oke giao hàng hơi 4 * nha,0,0,-1,0,0,0,0,0,1
2865,15886,"máy đẹp , tốt , kèm bao da , giao hàng , đóng_gói kỹ hài_lòng",0,0,1,0,0,0,1,0,1
2866,15885,chiến liên_quân ngon . sài ổn lắm,0,0,0,1,0,0,0,0,0
2867,15884,"chủ shop nhiệt_tình . hàng giao , máy đẹp . 2 mua shop . ủng_hộ shop : )",0,1,1,0,0,0,0,0,1
2868,15883,hàng . shop tư_vấn nhiệt_tình . giao hàng nhanh_chóng .,0,1,1,0,0,0,0,0,0
2870,15881,shop giao hàng chất_lượng tặng ốp lưng chống sốc . shop 😷 😷 😷 😷,0,0,0,0,0,0,1,0,0
2871,15880,máy tốt shop tặng bao da 6 * : v,0,0,0,0,0,0,0,0,1
2873,15878,hàng tốt tầm giá,0,0,0,0,0,0,0,1,0
2874,15877,ủng_hộ shop,0,0,0,0,0,0,0,1,0
2876,15875,"máy_đẹp , hàng used hơi xước 1 chút ok . xài tốt , ốp đẹp",0,0,0,0,0,0,1,0,-1
2877,15874,"sản_phẩm oke không chê , pin wá oke . câu không chê . mua yên_tâm",0,0,0,0,0,1,0,0,0
2878,15873,"sản_phẩm đẹp . chất_lượng tốt . test máy , hài_lòng . shop làm_ăn nhiệt_tình dễ_thương . tận_tâm phục_vụ , nhân_viên tư_vấn tốt , shop lắm nha . anh_chị_em ủng_hộ shop , 5 shop",0,1,0,0,0,0,0,0,1
2879,15872,khủng_long tầm giá,0,0,0,0,0,0,0,1,0
2880,15871,"5sao 😋 😋 , shop giao hàng chất_lượng đúng quảng_cáo , đúng ứng_dụng ổn_định , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , chụp hình sướng , mạng lướt web phim mượt lắm , pin trâu_bò lắm chuẩn , vừa_ý lắm , shop 5 ơn",0,0,1,1,0,1,0,0,0
2881,15870,giao hàng hơi oke,0,0,-1,0,0,0,0,0,0
2882,15869,"máy đẹp , hàng đúng chuẩn , shop uy_tín giao hàng chất_lượng đúng như quảng_bá , giá_cả hợp_lý , máy đẹp , ứng_dụng chạy ổn_định , chức_năng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy , , màu_sắc rực_rỡ , hài_lòng vừa_ý , ủng_hộ shop đơn hàng ,",1,1,1,1,0,1,0,0,1
2883,15868,"chất_lượng sản_phẩm tốt , shop giao hàng , đóng_gói kỹ , sản_phẩm đẹp không trầy_xước , test chức_năng cơ_bản ổn_định cấu_hình mạnh_mẽ , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , camera chụp hình đẹp , kết_cấu hoàn_thiện , hài_lòng sản_phẩm ,",0,0,1,1,0,1,0,0,1
2884,15867,hàng oke nha xiền mua id chư bít 🤣,0,0,0,0,0,0,0,1,0
2885,15866,2 mua máy shop r máy tốt hình ! yên_tâm mua nha !,0,0,0,0,0,0,0,1,0
2887,15864,"ok nha , một không hài_lòng camera chụp mờ",0,0,0,0,0,-1,0,0,0
2888,15863,"sản_phẩm tốt , giao hàng",0,0,1,0,0,0,0,0,0
2889,15862,"ok , shop đóng_gói cẩn_thận , kể_ra tặng bao da tốt",0,0,1,0,0,0,-1,0,0
2890,15861,"đẹp shop , hàng đúng hãng , chức_năng hoạt_động tốt , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , camera chụp ảnh đẹp , hoàn_hảo lắm , shop giao hàng chất_lượng đúng như quảng_cáo , an_tâm sản_phẩm shop ,",0,0,0,1,1,1,0,0,1
2891,15860,giao hàng chậm . mua dòng máy đều tai_nghe . sản_phẩm không .,0,0,-1,0,0,0,-1,0,0
2893,15858,máy 18 6 loa máy không lắm : ) mua 4tr6,0,0,0,0,0,-1,0,0,0
2894,15857,"pin_chai 86 % , ổn , đống gói cẩn_thận sim ghép , chất_lượng oke , hơi xui không !",0,0,1,0,0,-1,0,0,0
2896,15855,máy oke 👍,0,0,0,0,0,0,0,1,0
2897,15854,"máy đẹp , chất_lượng như shop quảng_cáo , test chức_năng đều hoạt_động tốt , màn_hình đẹp , màu_sắc rực_rỡ như mong_đợi , cầm đầm chảnh , shop uy_tín , giao hàng đúng hẹn , nhân_viên phục_vụ tốt , hài_lòng lắm , ủng_hộ sản_phẩm shop ,",0,1,1,1,0,1,0,0,1
2898,15853,"mấy 1 tuần nhận_xét : bề_ngoài đẹp , chất_lượng máy ổn . cảm_ứng mượt_mà màu vàng bóng bảy shop nhiệt_tình tư_vấn tuyệt_vời chúc shop đắt hàng",0,1,0,0,0,1,0,0,1
2899,15852,"nhược_điểm : pin chai tầm 75 - 80 % . nút yếu , không nhạy , màn_hình kém nhạy dán cường_lực ưu_điểm : đóng_gói cẩn_thận , chủ s cẩn_thận dán cường_lực , cạnh máy lưng không xước . kiểm_tra cấu_hình ổn , bao da như mô_tả . 5sao thái_độ trung_thực s",0,1,1,-1,0,-1,1,0,0
2900,15851,"đẹp , máy đúng zin hãng , test chức_năng hoạt_động tốt , màu_sắc_đẹp màn_hình kết_cấu hoàn_thiện , shop giao hàng đúng hẹn , nhân_viên hàng nhiệt_tình hài_lòng vừa_ý , đồng_tiền , giới_thiệu bạn_bè ủng_hộ san phẩm shop",0,1,1,1,1,0,0,0,1
2901,15850,chưa kịp test chức_năng máy . máy ngon ok .,0,0,0,0,0,0,0,1,0
2902,15849,"máy_đẹp , nhân_viên tư_vấn nhiệt_tình",0,1,0,0,0,0,0,0,1
2903,15848,"sản_phẩm tốt giá tốt , chất_lượng kiểm_chứng , giao hàng",1,0,1,0,0,0,0,0,0
2904,15847,"sản_phẩm tạm giá tiền , đẹp 99 % trầy , cấn góc . cầu_mong không ! máy như lol khuyên đừng mua 😡",0,0,0,0,0,0,0,0,-1
2905,15846,"shop giao hàng đúng hẹn , máy đẹp lắm , chất_lượng tốt như quảng_cáo , test ứng_dụng hoạt_động êm , cảm_ứng nhạy màn_hình màu_sắc rực_rỡ như mong_đợi , chức_năng đều hoàn_hảo , , shop đem niềm sản_phẩm shop , 5sao shop ,",0,0,1,1,0,1,0,0,1
2906,15790,"đồng_tiền bát gạo , sản_phẩm chuẩn , cấu_hình mạnh_mẽ , ứng_dụng hoạt_động ổn_định , màn_hình cảm_ứng lướt êm , màu đẹp , màu_sắc rực_rỡ , pin trâu_bò , hoàn_thiện , shop uy_tín hàng hãng giao hàng đúng hẹn , hài_lòng vừa_ý ,",0,1,1,1,1,1,0,0,1
2907,15789,máy chụp hình đẹp . sài tốt,0,0,0,0,0,1,0,0,0
2908,15788,chất_lượng hàng củ_vậy oke,0,0,0,0,0,0,0,1,0
2909,15787,"ổn , ngon , mượt_mà , giá rẻ , tốt cực . test máy thử ok , đúng màu , đúng mẫu . máy_đẹp , tốt , đủ sạc , tai_nghe , hộp . mới_tinh . cộng đóng_gói cực_kì cẩn_thận , đóng_gói bọc xốp đầy_đủ cẩn_thận mấy lớp . hơi bất_tiện xíu inbox shop màu",1,0,0,1,0,0,1,0,1
2910,15786,"tuyệt , chất_lượng tốt , đúng như shop quảng_bá , hoàn_thiện chi_tiết , shop uy_tín , giao hàng đúng hẹn sản_phẩm đẹp không chê , hài_lòng lắm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,1,0,0,0,0,0,1
2911,15785,khe_cắm sim móp bậy cắm sim . nút trái liệt . tạm,0,0,0,0,0,-1,0,0,0
2912,15784,ok shop . máy màn_hình đẹp . ngon tầm giá . . game ok. shop tâm . gửi máy đẹp lắm giá rẻ máy đẹp . ổn ổn mâý bữa đạt shop gửi mây nha,1,0,0,0,0,1,0,0,1
2913,15783,mua 3 tuyệt_vời,0,0,0,0,0,0,0,1,0
2914,15782,"nhắn màu đen giao màu 5 đẹp , tốt , , ủng_hộ shop 😎",0,-1,0,1,0,0,0,0,1
2915,15781,"hàng giao , đóng_gói . đập_hộp nguyên niêm_phong phê . máy ngon , chưa lỗi . pin trâu_bò kinh_khủng , sạc . săn giá rẻ đúng không phí tiền tí .",1,0,1,0,1,1,0,0,0
2916,15780,mua 2 máy . đơ bấm không dc . shop bảo 10 máy chạy không êm đổi . 10 nhắn shop im không tloi . thời_hạn shopee . shop 1 cú lừa,0,-1,0,-1,0,0,0,0,0
2917,15779,", shop giao hàng chất_lượng , máy đẹp , màn_hình sắc_sảo , ứng_dụng ổn ứng nhạy , chất_lượng sản_phẩm tốt , vừa_ý lắm shop , nhân_viên shop nhiệt_tình , hết_lòng khách_hàng , chế_độ hậu_mãi ủng_hộ hết_mình shop giới_thiệu",0,1,1,0,0,1,0,0,1
2918,15778,ok . shop kích_hoạt bảo_hành dùm,0,0,0,0,0,0,0,1,0
2919,15777,"giao hàng , phản_hồi , tiền",0,0,1,0,0,0,0,0,0
2920,15776,update miui 9 . pin tụt ghê,0,0,0,0,0,-1,0,0,0
2921,16088,sản_phẩm ok trng tầm giá,0,0,0,0,0,0,0,1,0
2922,16087,hàng ok . vận_chuyển hơi móp méo không ảnh_hưởng,0,0,-1,0,0,0,0,0,0
2924,16085,"máy đẹp quy_định , sóng_sánh ngon , áp_suất đầy_đủ . shop tư_vấn nhiệt_tình , gọn , 5 . ủng_hộ tiếp dịp : d",0,1,0,0,0,0,0,0,1
2925,16084,đặt_hàng xong shop mấy chat . xong kho hàng 1 cảnh_tượng shock kho hàng như 1 bãi chiến_trường . mãi không đồ chiều . giao hàng chậm .,0,-1,-1,0,0,0,0,0,0
2926,16083,sản_phẩm mua giảm_giá 2.5 tr không chê,1,0,0,0,0,0,0,0,0
2927,16082,"giao hàng , đóng_gói cẩn_thận , sản_phẩm giá tiền",0,0,1,0,0,0,0,0,0
2928,16081,e mua ! cskh cực_kì tốt ! máy 97 % dăm nhẹ xíu ủng_hộ shop lâu_dài,0,1,1,0,0,0,0,0,0
2929,16080,tất đều oke,0,0,0,0,0,0,0,1,0
2930,16079,màn_hình nha shops sửa màn_hình nát 500k,0,0,0,0,0,-1,0,0,0
2931,16078,"sp nguyên niêm_phong xước dăm viền không đổi kích_hoạt bảo_hành , shop",0,0,0,0,1,0,0,0,-1
2932,16077,"máy đẹp shop . đúng hàng hãng , giá_cả oke . máy chạy mượt , cảm_ứng nhạy , màn_hình đẹp trong_veo nét , chụp hình quay_phim cực nét , chức_năng hoạt_động tốt : shop phục_vụ nhiệt_tình , chuyên_nghiệp . giới_thiệu bạn_bè ủ",1,1,0,1,1,1,0,0,1
2933,16076,máy ngon . tốt . sạc . đúng đợt 12 / 12 giao bá chấy,0,0,-1,0,0,1,0,0,0
2934,16075,"máy đẹp , mượt , xịn , shipper j & t dễ_thương , hướng_dẫn check hộp sản_phẩm thanh_toán",0,0,1,1,0,0,0,0,1
2935,16074,"máy chất_lượng , pin tốt , ngoại_hình_như . ưng : d",0,0,0,0,0,1,0,0,1
2936,16073,"điện_thoại s_note 20 ultra đồng ánh_kim đẹp , mua dịp flash sale hời . hy_vọng ổn bền .",1,0,0,0,0,0,0,0,1
2937,16072,"đóng_gói tốt , sản_phẩm đẹp , loa tốt , đầu kh bắt wifi khởi_động , wifi công_cộng chưa bắt , camera popup âm_thanh rè hoạt_động ẩn .",0,0,1,0,0,-1,0,0,1
2938,16071,hàng nguyên seal . chất_lượng một phản_hồi . trải nghiệm đầu oke .,0,0,0,0,1,0,0,0,0
2941,16068,2 mua shop . vẫn_vậy tư_vấn nhiệt_tình hàng đẹp như chất_lượng tốt . hôm hôm hàng . thank shop !,0,1,1,0,0,0,0,0,1
2942,16067,tốt nha,0,0,0,0,0,0,0,1,0
2943,16066,"sản_phẩm nguyên seal , giao hàng . ủng_hộ shop",0,0,1,0,1,0,0,0,0
2944,16065,"game . màn_hình lớn sắc nét . máy chạy tốt . chất_lượng ổn_định . pin tốt , chụp hình đẹp , vân nhạy . đúng như mong_đợi . tạm_thời hài_lòng . shop uy_tín phục_vụ nhiệt_tình , tận_tâm . kiểu_dáng thời_thượng đẳng_cấp sang_trọng ưng_ý .",0,1,0,1,0,1,0,0,1
2945,16064,"đẹp , máy kết_cấu hoàn_thiện , bề_ngoài chảnh , cấu_hình mạnh_mẽ , chuẩn . máy 2 an_tâm , chức_năng hoạt_động ổn_định , shop uy_tín giao hàng đúng như quảng_bá , hài_lòng lắm , sản_phẩm ủng_hộ 10 chất_lượng phong",0,1,0,1,0,1,0,0,1
2946,16063,"điện_thoại đẹp . cấu_hình mạnh , phim . lướt web , game êm , màn_hình cảm_ứng nhạy , pin trâu test ứng_dụng vừa_ý , shop giao hàng đúng như quảng_cáo , duyệt 5 .",0,0,0,1,0,1,0,0,1
2947,16062,hàng kém chất mua phần_mềm chạy chậm . nhảy liên mau . đề_nghị đổi máy gâp,0,0,0,-1,0,-1,0,0,0
2948,15845,"sản_phẩm hãng , máy đẹp , chất_lượng , ứng_dụng êm , game , lướt web , phim online chạy mượt , quay_phim chụp hình pin trâu , vừa_ý , shop giao hàng đúng như quảng_cáo , ủng_hộ shop đon hàng",0,0,0,1,1,1,0,0,1
2949,15844,"máy 98 % , đẹp chưa tải zalo , youtube báo lỗi , phần_mềm duyệt web chậm . mua iphone .",0,0,0,-1,0,-1,0,0,1
2950,15843,máy đẹp . xài_mướt,0,0,0,1,0,0,0,0,1
2951,15842,"máy đẹp shop , shop giao hàng đúng như quảng_cáo , chức_năng hoạt_động tốt , pin trâu , game lướt web phim chạy mượt , camera sắt nét , cảm_ứng nhạy . oke tiền . shop đem cảm_giác dễ_chịu cầm sản_phẩm shop . 5",0,1,0,1,0,1,0,0,1
